date,code,borough,value
2008-12-01,E09000007,Camden,457289.6641
2009-01-01,E09000007,Camden,446897.3071
2009-02-01,E09000007,Camden,453141.3491
2009-03-01,E09000007,Camden,465563.4628
2009-04-01,E09000007,Camden,451643.0477
2009-05-01,E09000007,Camden,442605.8392
2009-06-01,E09000007,Camden,434898.146
2009-07-01,E09000007,Camden,451203.7265
2009-08-01,E09000007,Camden,467171.4074
2009-09-01,E09000007,Camden,475211.4832
2009-10-01,E09000007,Camden,471297.8572
2009-11-01,E09000007,Camden,449490.1547
2009-12-01,E09000007,Camden,446413.1187
2010-01-01,E09000007,Camden,454547.2348
2010-02-01,E09000007,Camden,480597.7998
2010-03-01,E09000007,Camden,498892.6368
2010-04-01,E09000007,Camden,499766.6666
2010-05-01,E09000007,Camden,490244.364
2010-06-01,E09000007,Camden,492592.4995
2010-07-01,E09000007,Camden,524202.1832
2010-08-01,E09000007,Camden,549962.7657
2010-09-01,E09000007,Camden,550372.014
2010-10-01,E09000007,Camden,540611.8273
2010-11-01,E09000007,Camden,532976.0962
2010-12-01,E09000007,Camden,543887.4655
2011-01-01,E09000007,Camden,540301.4569
2011-02-01,E09000007,Camden,542726.1523
2011-03-01,E09000007,Camden,547548.6308
2011-04-01,E09000007,Camden,556408.6407
2011-05-01,E09000007,Camden,544622.4803
2011-06-01,E09000007,Camden,545294.1605
2011-07-01,E09000007,Camden,547387.3548
2011-08-01,E09000007,Camden,563689.7978
2011-09-01,E09000007,Camden,576481.5343
2011-10-01,E09000007,Camden,573534.9018
2011-11-01,E09000007,Camden,567063.9128
2011-12-01,E09000007,Camden,547656.5284
2012-01-01,E09000007,Camden,548416.0904
2012-02-01,E09000007,Camden,550840.9932
2012-03-01,E09000007,Camden,568978.9269
2012-04-01,E09000007,Camden,574961.7721
2012-05-01,E09000007,Camden,575995.9549
2012-06-01,E09000007,Camden,575349.5178
2012-07-01,E09000007,Camden,600405.7996
2012-08-01,E09000007,Camden,614424.3841
2012-09-01,E09000007,Camden,613483.0375
2012-10-01,E09000007,Camden,594506.0161
2012-11-01,E09000007,Camden,596278.1276
2012-12-01,E09000007,Camden,620350.6021
2013-01-01,E09000007,Camden,627541.2251
2013-02-01,E09000007,Camden,651997.8266
2013-03-01,E09000007,Camden,635099.0387
2013-04-01,E09000007,Camden,649539.962
2013-05-01,E09000007,Camden,651476.1771
2013-06-01,E09000007,Camden,671438.8842
2013-07-01,E09000007,Camden,685330.0986
2013-08-01,E09000007,Camden,707358.9594
2013-09-01,E09000007,Camden,705754.8305
2013-10-01,E09000007,Camden,689918.2985
2013-11-01,E09000007,Camden,662700.525
2013-12-01,E09000007,Camden,671214.8792
2014-01-01,E09000007,Camden,695470.3561
2014-02-01,E09000007,Camden,719848.4301
2014-03-01,E09000007,Camden,720064.3028
2014-04-01,E09000007,Camden,728941.979
2014-05-01,E09000007,Camden,746937.8933
2014-06-01,E09000007,Camden,769628.4425
2014-07-01,E09000007,Camden,787361.4054
2014-08-01,E09000007,Camden,794040.1148
2014-09-01,E09000007,Camden,803461.1508
2014-10-01,E09000007,Camden,780637.7022
2014-11-01,E09000007,Camden,769851.988
2014-12-01,E09000007,Camden,761593.9064
2015-01-01,E09000007,Camden,769724.2275
2015-02-01,E09000007,Camden,769170.8259
2015-03-01,E09000007,Camden,756915.0468
2015-04-01,E09000007,Camden,749621.2962
2015-05-01,E09000007,Camden,745684.3993
2015-06-01,E09000007,Camden,770153.9525
2015-07-01,E09000007,Camden,793213.0588
2015-08-01,E09000007,Camden,819743.8041
2015-09-01,E09000007,Camden,833333.9165
2015-10-01,E09000007,Camden,828315.7721
2015-11-01,E09000007,Camden,816647.7453
2015-12-01,E09000007,Camden,796767.1498
2016-01-01,E09000007,Camden,808530.5297
2016-02-01,E09000007,Camden,827590.4437
2016-03-01,E09000007,Camden,854686.0402
2016-04-01,E09000007,Camden,838254.4979
2016-05-01,E09000007,Camden,807400.7377
2016-06-01,E09000007,Camden,770905.2039
2016-07-01,E09000007,Camden,753956.3524
2016-08-01,E09000007,Camden,769511.5133
2016-09-01,E09000007,Camden,786865.5773
2016-10-01,E09000007,Camden,805146.4193
2016-11-01,E09000007,Camden,830454.508
2016-12-01,E09000007,Camden,832125.7201
2017-01-01,E09000007,Camden,856070.2412
2017-02-01,E09000007,Camden,824402.8521
2017-03-01,E09000007,Camden,813907.1239
2017-04-01,E09000007,Camden,799225.9803
2017-05-01,E09000007,Camden,815493.7205
2017-06-01,E09000007,Camden,843238.7194
2017-07-01,E09000007,Camden,865076.2333
2017-08-01,E09000007,Camden,864580.1303
2017-09-01,E09000007,Camden,864602.9182
2017-10-01,E09000007,Camden,834802.319
2017-11-01,E09000007,Camden,846353.7892
2017-12-01,E09000007,Camden,844415.6871
2018-01-01,E09000007,Camden,859592.5076
2018-02-01,E09000007,Camden,875078.3856
2018-03-01,E09000007,Camden,853395.7336
2018-04-01,E09000007,Camden,866438.0526
2018-05-01,E09000007,Camden,837927.5068
2018-06-01,E09000007,Camden,850612.5561
2018-07-01,E09000007,Camden,837711.7532
2018-08-01,E09000007,Camden,827363.20023
2018-09-01,E09000007,Camden,817464.41816
2018-10-01,E09000007,Camden,808320.9911
2018-11-01,E09000007,Camden,807224.55323
2018-12-01,E09000007,Camden,867795.25411
2019-01-01,E09000007,Camden,867808.2909
2019-02-01,E09000007,Camden,864013.6218
2019-03-01,E09000007,Camden,808859.9893
2019-04-01,E09000007,Camden,820812.0189
2019-05-01,E09000007,Camden,838678.634
2019-06-01,E09000007,Camden,871957.4503
2019-07-01,E09000007,Camden,890288.4056
2019-08-01,E09000007,Camden,863170.6139
2019-09-01,E09000007,Camden,838169.607
2019-10-01,E09000007,Camden,804713.1225
2019-11-01,E09000007,Camden,833740.318
2019-12-01,E09000007,Camden,814591.1638
2020-01-01,E09000007,Camden,828578.3598
2020-02-01,E09000007,Camden,819659.3289
2020-03-01,E09000007,Camden,854442.8508
2020-04-01,E09000007,Camden,862076.7854
2020-05-01,E09000007,Camden,855338.2868
2020-06-01,E09000007,Camden,837718.8375
2020-07-01,E09000007,Camden,807904.3593
2020-08-01,E09000007,Camden,824742.2295
2020-09-01,E09000007,Camden,839031.823
2020-10-01,E09000007,Camden,827264.235
2020-11-01,E09000007,Camden,815442.5796
2020-12-01,E09000007,Camden,786159.1736
2021-01-01,E09000007,Camden,799564.7678
2021-02-01,E09000007,Camden,795318.0201
2021-03-01,E09000007,Camden,805320.6165
2021-04-01,E09000007,Camden,810041.504
2021-05-01,E09000007,Camden,821255.3912
2021-06-01,E09000007,Camden,812855.6716
2021-07-01,E09000007,Camden,872821.0937
2021-08-01,E09000007,Camden,872472.8605
2021-09-01,E09000007,Camden,872299.7419
2021-10-01,E09000007,Camden,827238.8073
2021-11-01,E09000007,Camden,859588.747
2021-12-01,E09000007,Camden,884055.4369
2022-01-01,E09000007,Camden,869303.87281
2022-02-01,E09000007,Camden,871653.77938
2022-03-01,E09000007,Camden,883436.94927
2022-04-01,E09000007,Camden,872844.85716
2022-05-01,E09000007,Camden,844063.2159
2022-06-01,E09000007,Camden,827080.80209
2022-07-01,E09000007,Camden,842448.85206
2022-08-01,E09000007,Camden,866018.80772
2022-09-01,E09000007,Camden,859159.20403
2022-10-01,E09000007,Camden,851834.69443
1995-01-01,E09000008,Croydon,69158.16225
1995-02-01,E09000008,Croydon,68951.09542
1995-03-01,E09000008,Croydon,68712.44341
1995-04-01,E09000008,Croydon,68610.04641
1995-05-01,E09000008,Croydon,68844.9169
1995-06-01,E09000008,Croydon,69052.51103
1995-07-01,E09000008,Croydon,69142.48112
1995-08-01,E09000008,Croydon,68993.42545
1995-09-01,E09000008,Croydon,69393.50023
1995-10-01,E09000008,Croydon,68934.61234
1995-11-01,E09000008,Croydon,68879.74634
1995-12-01,E09000008,Croydon,68407.14924
1996-01-01,E09000008,Croydon,68006.00735
1996-02-01,E09000008,Croydon,68031.99343
1996-03-01,E09000008,Croydon,68269.86869
1996-04-01,E09000008,Croydon,68897.631
1996-05-01,E09000008,Croydon,68831.80146
1996-06-01,E09000008,Croydon,69051.78199
1996-07-01,E09000008,Croydon,69400.43237
1996-08-01,E09000008,Croydon,70479.67191
1996-09-01,E09000008,Croydon,70696.54123
1996-10-01,E09000008,Croydon,71406.06065
1996-11-01,E09000008,Croydon,71397.85758
1996-12-01,E09000008,Croydon,72097.39337
1997-01-01,E09000008,Croydon,72165.21818
1997-02-01,E09000008,Croydon,72207.30315
1997-03-01,E09000008,Croydon,72229.55884
1997-04-01,E09000008,Croydon,73527.90356
1997-05-01,E09000008,Croydon,74829.547
1997-06-01,E09000008,Croydon,76819.0714
1997-07-01,E09000008,Croydon,78689.69449
1997-08-01,E09000008,Croydon,80606.28193
1997-09-01,E09000008,Croydon,81653.11032
1997-10-01,E09000008,Croydon,82352.21971
1997-11-01,E09000008,Croydon,83177.46458
1997-12-01,E09000008,Croydon,83833.86644
1998-01-01,E09000008,Croydon,84643.16497
1998-02-01,E09000008,Croydon,85365.35841
1998-03-01,E09000008,Croydon,85751.42749
1998-04-01,E09000008,Croydon,86036.81002
1998-05-01,E09000008,Croydon,86236.19345
1998-06-01,E09000008,Croydon,86840.06321
1998-07-01,E09000008,Croydon,88132.51635
1998-08-01,E09000008,Croydon,89330.61998
1998-09-01,E09000008,Croydon,90928.19214
1998-10-01,E09000008,Croydon,91165.3496
1998-11-01,E09000008,Croydon,91461.19439
1998-12-01,E09000008,Croydon,91827.85595
1999-01-01,E09000008,Croydon,91178.99822
1999-02-01,E09000008,Croydon,91101.93464
1999-03-01,E09000008,Croydon,91471.33754
1999-04-01,E09000008,Croydon,93440.24484
1999-05-01,E09000008,Croydon,94894.81499
1999-06-01,E09000008,Croydon,96008.04479
1999-07-01,E09000008,Croydon,96700.41949
1999-08-01,E09000008,Croydon,97742.28378
1999-09-01,E09000008,Croydon,99322.76296
1999-10-01,E09000008,Croydon,101977.2522
1999-11-01,E09000008,Croydon,104761.5907
1999-12-01,E09000008,Croydon,107480.1901
2000-01-01,E09000008,Croydon,109118.7895
2000-02-01,E09000008,Croydon,110940.7332
2000-03-01,E09000008,Croydon,111888.8009
2000-04-01,E09000008,Croydon,114685.9777
2000-05-01,E09000008,Croydon,117832.1169
2000-06-01,E09000008,Croydon,120123.5561
2000-07-01,E09000008,Croydon,121235.1846
2000-08-01,E09000008,Croydon,120920.5449
2000-09-01,E09000008,Croydon,123049.9552
2000-10-01,E09000008,Croydon,124661.263
2000-11-01,E09000008,Croydon,125097.7712
2000-12-01,E09000008,Croydon,125772.9605
2001-01-01,E09000008,Croydon,127510.8284
2001-02-01,E09000008,Croydon,128762.1488
2001-03-01,E09000008,Croydon,127733.5943
2001-04-01,E09000008,Croydon,125018.6759
2001-05-01,E09000008,Croydon,125998.0077
2001-06-01,E09000008,Croydon,129021.6107
2001-07-01,E09000008,Croydon,132897.0892
2001-08-01,E09000008,Croydon,135558.0599
2001-09-01,E09000008,Croydon,137156.6134
2001-10-01,E09000008,Croydon,138690.7601
2001-11-01,E09000008,Croydon,140118.2541
2001-12-01,E09000008,Croydon,141644.9124
2002-01-01,E09000008,Croydon,143107.5277
2002-02-01,E09000008,Croydon,144640.7608
2002-03-01,E09000008,Croydon,146049.402
2002-04-01,E09000008,Croydon,148537.0971
2002-05-01,E09000008,Croydon,151794.6499
2002-06-01,E09000008,Croydon,154509.4558
2002-07-01,E09000008,Croydon,157328.0272
2002-08-01,E09000008,Croydon,160483.491
2002-09-01,E09000008,Croydon,163973.6087
2002-10-01,E09000008,Croydon,167438.7636
2002-11-01,E09000008,Croydon,171614.1318
2002-12-01,E09000008,Croydon,174796.3015
2003-01-01,E09000008,Croydon,177879.7743
2003-02-01,E09000008,Croydon,179868.0423
2003-03-01,E09000008,Croydon,181540.0352
2003-04-01,E09000008,Croydon,183800.5364
2003-05-01,E09000008,Croydon,185932.4259
2003-06-01,E09000008,Croydon,187552.8159
2003-07-01,E09000008,Croydon,187760.5096
2003-08-01,E09000008,Croydon,186701.6398
2003-09-01,E09000008,Croydon,188268.449
2003-10-01,E09000008,Croydon,189355.2542
2003-11-01,E09000008,Croydon,190746.8645
2003-12-01,E09000008,Croydon,190001.9579
2004-01-01,E09000008,Croydon,190400.5231
2004-02-01,E09000008,Croydon,190354.4093
2004-03-01,E09000008,Croydon,192274.7227
2004-04-01,E09000008,Croydon,194278.5482
2004-05-01,E09000008,Croydon,196512.7532
2004-06-01,E09000008,Croydon,199032.9433
2004-07-01,E09000008,Croydon,200127.7183
2004-08-01,E09000008,Croydon,201797.4703
2004-09-01,E09000008,Croydon,202307.3482
2004-10-01,E09000008,Croydon,204324.8698
2004-11-01,E09000008,Croydon,205518.5348
2004-12-01,E09000008,Croydon,206132.5467
2005-01-01,E09000008,Croydon,206824.6757
2005-02-01,E09000008,Croydon,204754.0682
2005-03-01,E09000008,Croydon,204802.0847
2005-04-01,E09000008,Croydon,202975.7375
2005-05-01,E09000008,Croydon,204438.7349
2005-06-01,E09000008,Croydon,203801.9169
2005-07-01,E09000008,Croydon,204597.6709
2005-08-01,E09000008,Croydon,203256.1663
2005-09-01,E09000008,Croydon,203882.1825
2005-10-01,E09000008,Croydon,204015.2615
2005-11-01,E09000008,Croydon,204773.2973
2005-12-01,E09000008,Croydon,204766.2094
2006-01-01,E09000008,Croydon,204536.277
2006-02-01,E09000008,Croydon,207312.2851
2006-03-01,E09000008,Croydon,208650.3412
2006-04-01,E09000008,Croydon,209106.4866
2006-05-01,E09000008,Croydon,208379.6343
2006-06-01,E09000008,Croydon,209864.5682
2006-07-01,E09000008,Croydon,212185.2833
2006-08-01,E09000008,Croydon,214493.4089
2006-09-01,E09000008,Croydon,216164.6528
2006-10-01,E09000008,Croydon,216698.7593
2006-11-01,E09000008,Croydon,218396.0929
2006-12-01,E09000008,Croydon,219548.2502
2007-01-01,E09000008,Croydon,222690.5291
2007-02-01,E09000008,Croydon,223464.2416
2007-03-01,E09000008,Croydon,225719.6959
2007-04-01,E09000008,Croydon,226609.5228
2007-05-01,E09000008,Croydon,228083.6014
2007-06-01,E09000008,Croydon,230188.7112
2007-07-01,E09000008,Croydon,233834.6921
2007-08-01,E09000008,Croydon,238535.9386
2007-09-01,E09000008,Croydon,240249.2005
2007-10-01,E09000008,Croydon,242724.7268
2007-11-01,E09000008,Croydon,244209.2997
2007-12-01,E09000008,Croydon,247676.9584
2008-01-01,E09000008,Croydon,248004.8373
2008-02-01,E09000008,Croydon,246977.4424
2008-03-01,E09000008,Croydon,245127.8319
2008-04-01,E09000008,Croydon,243468.0483
2008-05-01,E09000008,Croydon,242413.7902
2008-06-01,E09000008,Croydon,239830.416
2008-07-01,E09000008,Croydon,237926.2855
2008-08-01,E09000008,Croydon,238642.0394
2008-09-01,E09000008,Croydon,233163.3383
2008-10-01,E09000008,Croydon,226844.3537
2008-11-01,E09000008,Croydon,216987.7654
2008-12-01,E09000008,Croydon,212597.0779
2009-01-01,E09000008,Croydon,207071.7764
2009-02-01,E09000008,Croydon,204910.5765
2009-03-01,E09000008,Croydon,202464.4928
2009-04-01,E09000008,Croydon,202636.9482
2009-05-01,E09000008,Croydon,200479.0472
2009-06-01,E09000008,Croydon,199415.0722
2009-07-01,E09000008,Croydon,200102.6385
2009-08-01,E09000008,Croydon,201442.2592
2009-09-01,E09000008,Croydon,203916.7196
2009-10-01,E09000008,Croydon,205122.603
2009-11-01,E09000008,Croydon,206570.9013
2009-12-01,E09000008,Croydon,210343.3871
2010-01-01,E09000008,Croydon,211896.3395
2010-02-01,E09000008,Croydon,217606.6096
2010-03-01,E09000008,Croydon,219480.5191
2010-04-01,E09000008,Croydon,222847.4621
2010-05-01,E09000008,Croydon,220281.0005
2010-06-01,E09000008,Croydon,219296.6976
2010-07-01,E09000008,Croydon,217831.6049
2010-08-01,E09000008,Croydon,219853.5433
2010-09-01,E09000008,Croydon,220916.6334
2010-10-01,E09000008,Croydon,220972.9903
2010-11-01,E09000008,Croydon,217847.6314
2010-12-01,E09000008,Croydon,214845.1783
2011-01-01,E09000008,Croydon,213989.9794
2011-02-01,E09000008,Croydon,214080.7076
2011-03-01,E09000008,Croydon,213550.9557
2011-04-01,E09000008,Croydon,213974.7476
2011-05-01,E09000008,Croydon,213418.5596
2011-06-01,E09000008,Croydon,214113.7036
2011-07-01,E09000008,Croydon,215233.1412
2011-08-01,E09000008,Croydon,215870.2073
2011-09-01,E09000008,Croydon,217591.2527
2011-10-01,E09000008,Croydon,216699.3885
2011-11-01,E09000008,Croydon,218799.356
2011-12-01,E09000008,Croydon,217808.9162
2012-01-01,E09000008,Croydon,217208.7048
2012-02-01,E09000008,Croydon,217908.2654
2012-03-01,E09000008,Croydon,218199.0716
2012-04-01,E09000008,Croydon,221231.914
2012-05-01,E09000008,Croydon,221817.0734
2012-06-01,E09000008,Croydon,223322.6619
2012-07-01,E09000008,Croydon,222293.3586
2012-08-01,E09000008,Croydon,222026.3313
2012-09-01,E09000008,Croydon,223035.9157
2012-10-01,E09000008,Croydon,223602.3349
2012-11-01,E09000008,Croydon,224418.1407
2012-12-01,E09000008,Croydon,226742.0544
2013-01-01,E09000008,Croydon,225826.4342
2013-02-01,E09000008,Croydon,224198.9624
2013-03-01,E09000008,Croydon,223504.1387
2013-04-01,E09000008,Croydon,224769.2888
2013-05-01,E09000008,Croydon,230346.19
2013-06-01,E09000008,Croydon,234713.3603
2013-07-01,E09000008,Croydon,238169.6933
2013-08-01,E09000008,Croydon,240105.5443
2013-09-01,E09000008,Croydon,240105.5272
2013-10-01,E09000008,Croydon,242224.243
2013-11-01,E09000008,Croydon,243100.1861
2013-12-01,E09000008,Croydon,246214.9853
2014-01-01,E09000008,Croydon,249311.3596
2014-02-01,E09000008,Croydon,253191.6215
2014-03-01,E09000008,Croydon,257225.1767
2014-04-01,E09000008,Croydon,265666.8718
2014-05-01,E09000008,Croydon,271043.7154
2014-06-01,E09000008,Croydon,274343.5467
2014-07-01,E09000008,Croydon,276361.2844
2014-08-01,E09000008,Croydon,283801.4117
2014-09-01,E09000008,Croydon,290460.1832
2014-10-01,E09000008,Croydon,294573.9274
2014-11-01,E09000008,Croydon,291729.8111
2014-12-01,E09000008,Croydon,290220.0717
2015-01-01,E09000008,Croydon,288818.9379
2015-02-01,E09000008,Croydon,290154.7305
2015-03-01,E09000008,Croydon,292749.9962
2015-04-01,E09000008,Croydon,295858.8396
2015-05-01,E09000008,Croydon,297564.9698
2015-06-01,E09000008,Croydon,299875.9032
2015-07-01,E09000008,Croydon,306205.7251
2015-08-01,E09000008,Croydon,313111.7287
2015-09-01,E09000008,Croydon,320175.4286
2015-10-01,E09000008,Croydon,323263.0946
2015-11-01,E09000008,Croydon,326503.8956
2015-12-01,E09000008,Croydon,330485.7034
2016-01-01,E09000008,Croydon,332811.4907
2016-02-01,E09000008,Croydon,337821.4975
2016-03-01,E09000008,Croydon,342037.5089
2016-04-01,E09000008,Croydon,348189.697
2016-05-01,E09000008,Croydon,352807.7327
2016-06-01,E09000008,Croydon,358488.4569
2016-07-01,E09000008,Croydon,363898.4805
2016-08-01,E09000008,Croydon,369721.8023
2016-09-01,E09000008,Croydon,369069.4833
2016-10-01,E09000008,Croydon,368082.0015
2016-11-01,E09000008,Croydon,363662.2458
2016-12-01,E09000008,Croydon,363571.3149
2017-01-01,E09000008,Croydon,363241.1031
2017-02-01,E09000008,Croydon,367221.2315
2017-03-01,E09000008,Croydon,368767.4538
2017-04-01,E09000008,Croydon,369561.6024
2017-05-01,E09000008,Croydon,368801.407
2017-06-01,E09000008,Croydon,373121.7975
2017-07-01,E09000008,Croydon,377037.8693
2017-08-01,E09000008,Croydon,378273.224
2017-09-01,E09000008,Croydon,378859.2622
2017-10-01,E09000008,Croydon,375688.1054
2017-11-01,E09000008,Croydon,375639.9009
2017-12-01,E09000008,Croydon,374440.8529
2018-01-01,E09000008,Croydon,372312.1277
2018-02-01,E09000008,Croydon,371040.2882
2018-03-01,E09000008,Croydon,366045.158
2018-04-01,E09000008,Croydon,368281.4258
2018-05-01,E09000008,Croydon,370540.7385
2018-06-01,E09000008,Croydon,373885.7195
2018-07-01,E09000008,Croydon,374361.1605
2018-08-01,E09000008,Croydon,372035.48075
2018-09-01,E09000008,Croydon,371792.94143
2018-10-01,E09000008,Croydon,370363.35422
2018-11-01,E09000008,Croydon,368735.29039
2018-12-01,E09000008,Croydon,364188.83485
2019-01-01,E09000008,Croydon,365096.0603
2019-02-01,E09000008,Croydon,364405.5423
2019-03-01,E09000008,Croydon,367440.2781
2019-04-01,E09000008,Croydon,363627.4384
2019-05-01,E09000008,Croydon,364097.3147
2019-06-01,E09000008,Croydon,363420.0875
2019-07-01,E09000008,Croydon,365874.7819
2019-08-01,E09000008,Croydon,364540.2452
2019-09-01,E09000008,Croydon,365225.8121
2019-10-01,E09000008,Croydon,364412.8327
2019-11-01,E09000008,Croydon,368137.2954
2019-12-01,E09000008,Croydon,371862.8595
2020-01-01,E09000008,Croydon,372872.0078
2020-02-01,E09000008,Croydon,372861.5413
2020-03-01,E09000008,Croydon,371006.7837
2020-04-01,E09000008,Croydon,370031.6225
2020-05-01,E09000008,Croydon,373805.0976
2020-06-01,E09000008,Croydon,372413.7578
2020-07-01,E09000008,Croydon,377278.4015
2020-08-01,E09000008,Croydon,374029.6601
2020-09-01,E09000008,Croydon,377322.4452
2020-10-01,E09000008,Croydon,376775.3407
2020-11-01,E09000008,Croydon,381291.8052
2020-12-01,E09000008,Croydon,380132.1469
2021-01-01,E09000008,Croydon,380999.5047
2021-02-01,E09000008,Croydon,383397.6647
2021-03-01,E09000008,Croydon,390487.3867
2021-04-01,E09000008,Croydon,393782.8739
2021-05-01,E09000008,Croydon,393857.8728
2021-06-01,E09000008,Croydon,394957.0341
2021-07-01,E09000008,Croydon,393695.5284
2021-08-01,E09000008,Croydon,396511.5119
2021-09-01,E09000008,Croydon,397651.4195
2021-10-01,E09000008,Croydon,403485.9337
2021-11-01,E09000008,Croydon,405719.3912
2021-12-01,E09000008,Croydon,407217.0183
2022-01-01,E09000008,Croydon,403821.29352
2022-02-01,E09000008,Croydon,404695.16299
2022-03-01,E09000008,Croydon,408209.00041
2022-04-01,E09000008,Croydon,413425.75574
2022-05-01,E09000008,Croydon,416683.23318
2022-06-01,E09000008,Croydon,416422.93872
2022-07-01,E09000008,Croydon,421107.16853
2022-08-01,E09000008,Croydon,429041.51327
2022-09-01,E09000008,Croydon,434321.52191
2022-10-01,E09000008,Croydon,435594.33217
1995-01-01,E09000009,Ealing,79885.89069
1995-02-01,E09000009,Ealing,80897.06551
1995-03-01,E09000009,Ealing,81379.86288
1995-04-01,E09000009,Ealing,82188.90498
1995-05-01,E09000009,Ealing,82077.05525
1995-06-01,E09000009,Ealing,81630.66181
1995-07-01,E09000009,Ealing,82352.2226
1995-08-01,E09000009,Ealing,82706.65927
1995-09-01,E09000009,Ealing,82011.08271
1995-10-01,E09000009,Ealing,80522.66054
1995-11-01,E09000009,Ealing,79272.34618
1995-12-01,E09000009,Ealing,79699.68509
1996-01-01,E09000009,Ealing,80214.26526
1996-02-01,E09000009,Ealing,80836.42097
1996-03-01,E09000009,Ealing,81011.37535
1996-04-01,E09000009,Ealing,81041.0616
1996-05-01,E09000009,Ealing,81821.0188
1996-06-01,E09000009,Ealing,82562.44356
1996-07-01,E09000009,Ealing,84005.37856
1996-08-01,E09000009,Ealing,84824.40871
1996-09-01,E09000009,Ealing,85674.20765
1996-10-01,E09000009,Ealing,85595.16688
1996-11-01,E09000009,Ealing,86230.20914
1996-12-01,E09000009,Ealing,86863.01741
1997-01-01,E09000009,Ealing,88091.72778
1997-02-01,E09000009,Ealing,89942.45673
1997-03-01,E09000009,Ealing,91027.37975
1997-04-01,E09000009,Ealing,91990.80742
1997-05-01,E09000009,Ealing,93697.20059
1997-06-01,E09000009,Ealing,95818.78571
1997-07-01,E09000009,Ealing,99751.94013
1997-08-01,E09000009,Ealing,102077.9271
1997-09-01,E09000009,Ealing,105118.8094
1997-10-01,E09000009,Ealing,105477.2725
1997-11-01,E09000009,Ealing,105041.7812
1997-12-01,E09000009,Ealing,105633.8062
1998-01-01,E09000009,Ealing,107575.4833
1998-02-01,E09000009,Ealing,107332.4804
1998-03-01,E09000009,Ealing,107112.1728
1998-04-01,E09000009,Ealing,107300.8502
1998-05-01,E09000009,Ealing,110006.241
1998-06-01,E09000009,Ealing,112667.4168
1998-07-01,E09000009,Ealing,113802.8082
1998-08-01,E09000009,Ealing,114530.7984
1998-09-01,E09000009,Ealing,114786.0953
1998-10-01,E09000009,Ealing,114190.2717
1998-11-01,E09000009,Ealing,114159.8157
1998-12-01,E09000009,Ealing,112653.422
1999-01-01,E09000009,Ealing,112914.4883
1999-02-01,E09000009,Ealing,113766.5971
1999-03-01,E09000009,Ealing,115214.6477
1999-04-01,E09000009,Ealing,118843.7142
1999-05-01,E09000009,Ealing,121735.4401
1999-06-01,E09000009,Ealing,124015.3308
1999-07-01,E09000009,Ealing,126197.8919
1999-08-01,E09000009,Ealing,130341.4857
1999-09-01,E09000009,Ealing,134669.2584
1999-10-01,E09000009,Ealing,137399.5158
1999-11-01,E09000009,Ealing,138554.743
1999-12-01,E09000009,Ealing,141686.9951
2000-01-01,E09000009,Ealing,144352.3335
2000-02-01,E09000009,Ealing,145283.6423
2000-03-01,E09000009,Ealing,146462.5362
2000-04-01,E09000009,Ealing,149700.6891
2000-05-01,E09000009,Ealing,153333.8744
2000-06-01,E09000009,Ealing,155190.7038
2000-07-01,E09000009,Ealing,156898.7331
2000-08-01,E09000009,Ealing,158659.1534
2000-09-01,E09000009,Ealing,158829.0062
2000-10-01,E09000009,Ealing,157041.7065
2000-11-01,E09000009,Ealing,156616.7141
2000-12-01,E09000009,Ealing,157342.269
2001-01-01,E09000009,Ealing,159483.331
2001-02-01,E09000009,Ealing,160992.3793
2001-03-01,E09000009,Ealing,163827.9604
2001-04-01,E09000009,Ealing,165508.9741
2001-05-01,E09000009,Ealing,167826.9399
2001-06-01,E09000009,Ealing,168654.8251
2001-07-01,E09000009,Ealing,169734.0802
2001-08-01,E09000009,Ealing,173686.4489
2001-09-01,E09000009,Ealing,177657.7772
2001-10-01,E09000009,Ealing,179856.354
2001-11-01,E09000009,Ealing,177919.4105
2001-12-01,E09000009,Ealing,177138.9357
2002-01-01,E09000009,Ealing,178153.7055
2002-02-01,E09000009,Ealing,181825.9349
2002-03-01,E09000009,Ealing,185613.4919
2002-04-01,E09000009,Ealing,190469.9591
2002-05-01,E09000009,Ealing,193306.0546
2002-06-01,E09000009,Ealing,197100.0357
2002-07-01,E09000009,Ealing,199214.3499
2002-08-01,E09000009,Ealing,204195.9884
2002-09-01,E09000009,Ealing,208310.6832
2002-10-01,E09000009,Ealing,213391.428
2002-11-01,E09000009,Ealing,213913.5253
2002-12-01,E09000009,Ealing,215626.1416
2003-01-01,E09000009,Ealing,214973.053
2003-02-01,E09000009,Ealing,218802.8827
2003-03-01,E09000009,Ealing,219127.7819
2003-04-01,E09000009,Ealing,221546.1884
2003-05-01,E09000009,Ealing,221370.6287
2003-06-01,E09000009,Ealing,221573.0236
2003-07-01,E09000009,Ealing,220705.3428
2003-08-01,E09000009,Ealing,221298.7569
2003-09-01,E09000009,Ealing,222089.0473
2003-10-01,E09000009,Ealing,224163.7318
2003-11-01,E09000009,Ealing,226069.2735
2003-12-01,E09000009,Ealing,228550.3739
2004-01-01,E09000009,Ealing,229858.7765
2004-02-01,E09000009,Ealing,230518.6715
2004-03-01,E09000009,Ealing,231657.1548
2004-04-01,E09000009,Ealing,234887.6675
2004-05-01,E09000009,Ealing,238668.3787
2004-06-01,E09000009,Ealing,243308.0087
2004-07-01,E09000009,Ealing,246214.41
2004-08-01,E09000009,Ealing,248540.9639
