date,code,borough,value
1995-04-01,E09000008,Croydon,23.75538353
1995-05-01,E09000008,Croydon,23.83670455
1995-06-01,E09000008,Croydon,23.90858146
1995-07-01,E09000008,Croydon,23.93973249
1995-08-01,E09000008,Croydon,23.8881238
1995-09-01,E09000008,Croydon,24.02664477
1995-10-01,E09000008,Croydon,23.86776049
1995-11-01,E09000008,Croydon,23.84876381
1995-12-01,E09000008,Croydon,23.68513288
1996-01-01,E09000008,Croydon,23.54624245
1996-02-01,E09000008,Croydon,23.55523981
1996-03-01,E09000008,Croydon,23.63760119
1996-04-01,E09000008,Croydon,23.85495615
1996-05-01,E09000008,Croydon,23.83216349
1996-06-01,E09000008,Croydon,23.90832904
1996-07-01,E09000008,Croydon,24.02904493
1996-08-01,E09000008,Croydon,24.40271833
1996-09-01,E09000008,Croydon,24.47780666
1996-10-01,E09000008,Croydon,24.72346903
1996-11-01,E09000008,Croydon,24.72062881
1996-12-01,E09000008,Croydon,24.96283446
1997-01-01,E09000008,Croydon,24.98631797
1997-02-01,E09000008,Croydon,25.00088937
1997-03-01,E09000008,Croydon,25.00859513
1997-04-01,E09000008,Croydon,25.458131
1997-05-01,E09000008,Croydon,25.90880901
1997-06-01,E09000008,Croydon,26.59765733
1997-07-01,E09000008,Croydon,27.24533753
1997-08-01,E09000008,Croydon,27.90893233
1997-09-01,E09000008,Croydon,28.27138377
1997-10-01,E09000008,Croydon,28.51344178
1997-11-01,E09000008,Croydon,28.79917265
1997-12-01,E09000008,Croydon,29.02644371
1998-01-01,E09000008,Croydon,29.30665336
1998-02-01,E09000008,Croydon,29.55670394
1998-03-01,E09000008,Croydon,29.69037561
1998-04-01,E09000008,Croydon,29.78918579
1998-05-01,E09000008,Croydon,29.85821985
1998-06-01,E09000008,Croydon,30.06730232
1998-07-01,E09000008,Croydon,30.5147983
1998-08-01,E09000008,Croydon,30.92962693
1998-09-01,E09000008,Croydon,31.48276661
1998-10-01,E09000008,Croydon,31.56487946
1998-11-01,E09000008,Croydon,31.66731207
1998-12-01,E09000008,Croydon,31.79426412
1999-01-01,E09000008,Croydon,31.56960512
1999-02-01,E09000008,Croydon,31.54292281
1999-03-01,E09000008,Croydon,31.67082401
1999-04-01,E09000008,Croydon,32.35253392
1999-05-01,E09000008,Croydon,32.85616092
1999-06-01,E09000008,Croydon,33.24160302
1999-07-01,E09000008,Croydon,33.48132924
1999-08-01,E09000008,Croydon,33.84206191
1999-09-01,E09000008,Croydon,34.38928336
1999-10-01,E09000008,Croydon,35.30836756
1999-11-01,E09000008,Croydon,36.27241049
1999-12-01,E09000008,Croydon,37.21369204
2000-01-01,E09000008,Croydon,37.7810369
2000-02-01,E09000008,Croydon,38.41186247
2000-03-01,E09000008,Croydon,38.74011923
2000-04-01,E09000008,Croydon,39.70860726
2000-05-01,E09000008,Croydon,40.79791921
2000-06-01,E09000008,Croydon,41.5913018
2000-07-01,E09000008,Croydon,41.97618949
2000-08-01,E09000008,Croydon,41.86724934
2000-09-01,E09000008,Croydon,42.60453146
2000-10-01,E09000008,Croydon,43.16242691
2000-11-01,E09000008,Croydon,43.3135625
2000-12-01,E09000008,Croydon,43.5473385
2001-01-01,E09000008,Croydon,44.14905384
2001-02-01,E09000008,Croydon,44.58230813
2001-03-01,E09000008,Croydon,44.22618379
2001-04-01,E09000008,Croydon,43.28617673
2001-05-01,E09000008,Croydon,43.6252583
2001-06-01,E09000008,Croydon,44.67214359
2001-07-01,E09000008,Croydon,46.01398031
2001-08-01,E09000008,Croydon,46.93530865
2001-09-01,E09000008,Croydon,47.48878809
2001-10-01,E09000008,Croydon,48.0199675
2001-11-01,E09000008,Croydon,48.51421972
2001-12-01,E09000008,Croydon,49.04280636
2002-01-01,E09000008,Croydon,49.54921887
2002-02-01,E09000008,Croydon,50.08008195
2002-03-01,E09000008,Croydon,50.56780663
2002-04-01,E09000008,Croydon,51.42914041
2002-05-01,E09000008,Croydon,52.55702796
2002-06-01,E09000008,Croydon,53.49699605
2002-07-01,E09000008,Croydon,54.47289168
2002-08-01,E09000008,Croydon,55.56543216
2002-09-01,E09000008,Croydon,56.77384243
2002-10-01,E09000008,Croydon,57.97360962
2002-11-01,E09000008,Croydon,59.41927945
2002-12-01,E09000008,Croydon,60.52106652
2003-01-01,E09000008,Croydon,61.58868098
2003-02-01,E09000008,Croydon,62.27709431
2003-03-01,E09000008,Croydon,62.85600125
2003-04-01,E09000008,Croydon,63.63867195
2003-05-01,E09000008,Croydon,64.37681243
2003-06-01,E09000008,Croydon,64.93785249
2003-07-01,E09000008,Croydon,65.00976389
2003-08-01,E09000008,Croydon,64.64314327
2003-09-01,E09000008,Croydon,65.18563164
2003-10-01,E09000008,Croydon,65.56192457
2003-11-01,E09000008,Croydon,66.0437525
2003-12-01,E09000008,Croydon,65.78583776
2004-01-01,E09000008,Croydon,65.92383606
2004-02-01,E09000008,Croydon,65.90786973
2004-03-01,E09000008,Croydon,66.57275458
2004-04-01,E09000008,Croydon,67.26655449
2004-05-01,E09000008,Croydon,68.04012044
2004-06-01,E09000008,Croydon,68.91270522
2004-07-01,E09000008,Croydon,69.29175757
2004-08-01,E09000008,Croydon,69.86988866
2004-09-01,E09000008,Croydon,70.04642758
2004-10-01,E09000008,Croydon,70.7449696
2004-11-01,E09000008,Croydon,71.15826139
2004-12-01,E09000008,Croydon,71.37085545
2005-01-01,E09000008,Croydon,71.61049661
2005-02-01,E09000008,Croydon,70.89357426
2005-03-01,E09000008,Croydon,70.91019937
2005-04-01,E09000008,Croydon,70.27784915
2005-05-01,E09000008,Croydon,70.78439399
2005-06-01,E09000008,Croydon,70.56390358
2005-07-01,E09000008,Croydon,70.83942362
2005-08-01,E09000008,Croydon,70.37494415
2005-09-01,E09000008,Croydon,70.59169456
2005-10-01,E09000008,Croydon,70.63777154
2005-11-01,E09000008,Croydon,70.90023209
2005-12-01,E09000008,Croydon,70.89777801
2006-01-01,E09000008,Croydon,70.81816672
2006-02-01,E09000008,Croydon,71.77932535
2006-03-01,E09000008,Croydon,72.24261078
2006-04-01,E09000008,Croydon,72.40054551
2006-05-01,E09000008,Croydon,72.14888187
2006-06-01,E09000008,Croydon,72.66302193
2006-07-01,E09000008,Croydon,73.46654097
2006-08-01,E09000008,Croydon,74.26570102
2006-09-01,E09000008,Croydon,74.84434863
2006-10-01,E09000008,Croydon,75.02927644
2006-11-01,E09000008,Croydon,75.61695728
2006-12-01,E09000008,Croydon,76.01587754
2007-01-01,E09000008,Croydon,77.10385293
2007-02-01,E09000008,Croydon,77.37174135
2007-03-01,E09000008,Croydon,78.15266463
2007-04-01,E09000008,Croydon,78.46075621
2007-05-01,E09000008,Croydon,78.9711378
2007-06-01,E09000008,Croydon,79.70000613
2007-07-01,E09000008,Croydon,80.96238212
2007-08-01,E09000008,Croydon,82.5901308
2007-09-01,E09000008,Croydon,83.18332663
2007-10-01,E09000008,Croydon,84.04044714
2007-11-01,E09000008,Croydon,84.55446221
2007-12-01,E09000008,Croydon,85.75509633
2008-01-01,E09000008,Croydon,85.86862034
2008-02-01,E09000008,Croydon,85.51289754
2008-03-01,E09000008,Croydon,84.87249266
2008-04-01,E09000008,Croydon,84.29781305
2008-05-01,E09000008,Croydon,83.93278916
2008-06-01,E09000008,Croydon,83.03832766
2008-07-01,E09000008,Croydon,82.37904592
2008-08-01,E09000008,Croydon,82.6268669
2008-09-01,E09000008,Croydon,80.72993412
2008-10-01,E09000008,Croydon,78.54206354
2008-11-01,E09000008,Croydon,75.12934123
2008-12-01,E09000008,Croydon,73.60911976
2009-01-01,E09000008,Croydon,71.69605217
2009-02-01,E09000008,Croydon,70.94776334
2009-03-01,E09000008,Croydon,70.10083697
2009-04-01,E09000008,Croydon,70.16054752
2009-05-01,E09000008,Croydon,69.41340089
2009-06-01,E09000008,Croydon,69.04501264
2009-07-01,E09000008,Croydon,69.28307402
2009-08-01,E09000008,Croydon,69.74690118
2009-09-01,E09000008,Croydon,70.6036526
2009-10-01,E09000008,Croydon,71.02117491
2009-11-01,E09000008,Croydon,71.52263033
2009-12-01,E09000008,Croydon,72.82880707
2010-01-01,E09000008,Croydon,73.36649774
2010-02-01,E09000008,Croydon,75.3436084
2010-03-01,E09000008,Croydon,75.99242651
2010-04-01,E09000008,Croydon,77.15818906
2010-05-01,E09000008,Croydon,76.26958333
2010-06-01,E09000008,Croydon,75.92878056
2010-07-01,E09000008,Croydon,75.42151027
2010-08-01,E09000008,Croydon,76.12158152
2010-09-01,E09000008,Croydon,76.48966339
2010-10-01,E09000008,Croydon,76.50917627
2010-11-01,E09000008,Croydon,75.42705925
2010-12-01,E09000008,Croydon,74.38749685
2011-01-01,E09000008,Croydon,74.09139474
2011-02-01,E09000008,Croydon,74.12280827
2011-03-01,E09000008,Croydon,73.93938822
2011-04-01,E09000008,Croydon,74.08612093
2011-05-01,E09000008,Croydon,73.8935477
2011-06-01,E09000008,Croydon,74.13423275
2011-07-01,E09000008,Croydon,74.52182423
2011-08-01,E09000008,Croydon,74.74240049
2011-09-01,E09000008,Croydon,75.33829128
2011-10-01,E09000008,Croydon,75.02949429
2011-11-01,E09000008,Croydon,75.75658218
2011-12-01,E09000008,Croydon,75.41365459
2012-01-01,E09000008,Croydon,75.20583879
2012-02-01,E09000008,Croydon,75.44805303
2012-03-01,E09000008,Croydon,75.5487411
2012-04-01,E09000008,Croydon,76.59882541
2012-05-01,E09000008,Croydon,76.80142965
2012-06-01,E09000008,Croydon,77.32272111
2012-07-01,E09000008,Croydon,76.96633754
2012-08-01,E09000008,Croydon,76.87388263
2012-09-01,E09000008,Croydon,77.22343878
2012-10-01,E09000008,Croydon,77.41955446
2012-11-01,E09000008,Croydon,77.70201716
2012-12-01,E09000008,Croydon,78.50664366
2013-01-01,E09000008,Croydon,78.18962144
2013-02-01,E09000008,Croydon,77.62612939
2013-03-01,E09000008,Croydon,77.38555521
2013-04-01,E09000008,Croydon,77.82359787
2013-05-01,E09000008,Croydon,79.75453123
2013-06-01,E09000008,Croydon,81.26661014
2013-07-01,E09000008,Croydon,82.46332287
2013-08-01,E09000008,Croydon,83.13358745
2013-09-01,E09000008,Croydon,83.13358152
2013-10-01,E09000008,Croydon,83.86716077
2013-11-01,E09000008,Croydon,84.17044529
2013-12-01,E09000008,Croydon,85.24890614
2014-01-01,E09000008,Croydon,86.32098763
2014-02-01,E09000008,Croydon,87.6644805
2014-03-01,E09000008,Croydon,89.06104932
2014-04-01,E09000008,Croydon,91.98388228
2014-05-01,E09000008,Croydon,93.84554815
2014-06-01,E09000008,Croydon,94.98807407
2014-07-01,E09000008,Croydon,95.6866909
2014-08-01,E09000008,Croydon,98.26274336
2014-09-01,E09000008,Croydon,100.568261
2014-10-01,E09000008,Croydon,101.9925942
2014-11-01,E09000008,Croydon,101.007854
2014-12-01,E09000008,Croydon,100.4851253
2015-01-01,E09000008,Croydon,100
2015-02-01,E09000008,Croydon,100.4625017
2015-03-01,E09000008,Croydon,101.3610805
2015-04-01,E09000008,Croydon,102.4374793
2015-05-01,E09000008,Croydon,103.0282058
2015-06-01,E09000008,Croydon,103.828338
2015-07-01,E09000008,Croydon,106.0199609
2015-08-01,E09000008,Croydon,108.4110796
2015-09-01,E09000008,Croydon,110.8567987
2015-10-01,E09000008,Croydon,111.9258684
2015-11-01,E09000008,Croydon,113.0479559
2015-12-01,E09000008,Croydon,114.4266078
2016-01-01,E09000008,Croydon,115.231883
2016-02-01,E09000008,Croydon,116.9665362
2016-03-01,E09000008,Croydon,118.4262783
2016-04-01,E09000008,Croydon,120.5563977
2016-05-01,E09000008,Croydon,122.1553358
2016-06-01,E09000008,Croydon,124.1222166
2016-07-01,E09000008,Croydon,125.9953707
2016-08-01,E09000008,Croydon,128.0116242
2016-09-01,E09000008,Croydon,127.7857668
2016-10-01,E09000008,Croydon,127.4438634
2016-11-01,E09000008,Croydon,125.9135773
2016-12-01,E09000008,Croydon,125.8820936
2017-01-01,E09000008,Croydon,125.7677619
2017-02-01,E09000008,Croydon,127.1458323
2017-03-01,E09000008,Croydon,127.6811928
2017-04-01,E09000008,Croydon,127.956157
2017-05-01,E09000008,Croydon,127.6929487
2017-06-01,E09000008,Croydon,129.1888307
2017-07-01,E09000008,Croydon,130.5447224
2017-08-01,E09000008,Croydon,130.9724487
2017-09-01,E09000008,Croydon,131.1753573
2017-10-01,E09000008,Croydon,130.0773832
2017-11-01,E09000008,Croydon,130.060693
2017-12-01,E09000008,Croydon,129.6455374
2018-01-01,E09000008,Croydon,128.9084925
2018-02-01,E09000008,Croydon,128.4681337
2018-03-01,E09000008,Croydon,126.7386314
2018-04-01,E09000008,Croydon,127.5129116
2018-05-01,E09000008,Croydon,128.2951708
2018-06-01,E09000008,Croydon,129.6679283
2018-07-01,E09000008,Croydon,129.7879276
2018-08-01,E09000008,Croydon,128.81270689
2018-09-01,E09000008,Croydon,128.72873064
2018-10-01,E09000008,Croydon,128.23375366
2018-11-01,E09000008,Croydon,127.67005659
2018-12-01,E09000008,Croydon,126.09590231
2019-01-01,E09000008,Croydon,126.410018
2019-02-01,E09000008,Croydon,126.1709346
2019-03-01,E09000008,Croydon,127.2216745
2019-04-01,E09000008,Croydon,125.9015257
2019-05-01,E09000008,Croydon,126.0642146
2019-06-01,E09000008,Croydon,125.829733
2019-07-01,E09000008,Croydon,126.6796408
2019-08-01,E09000008,Croydon,126.2175738
2019-09-01,E09000008,Croydon,126.4549429
2019-10-01,E09000008,Croydon,126.1734588
2019-11-01,E09000008,Croydon,127.4630082
2019-12-01,E09000008,Croydon,128.7529389
2020-01-01,E09000008,Croydon,129.1023441
2020-02-01,E09000008,Croydon,129.0987202
2020-03-01,E09000008,Croydon,128.4565332
2020-04-01,E09000008,Croydon,128.1188956
2020-05-01,E09000008,Croydon,129.425415
2020-06-01,E09000008,Croydon,128.9436807
2020-07-01,E09000008,Croydon,130.6280037
2020-08-01,E09000008,Croydon,129.503167
2020-09-01,E09000008,Croydon,130.6432533
2020-10-01,E09000008,Croydon,130.4538251
2020-11-01,E09000008,Croydon,132.0175953
2020-12-01,E09000008,Croydon,131.6160779
2021-01-01,E09000008,Croydon,131.9163899
2021-02-01,E09000008,Croydon,132.7467233
2021-03-01,E09000008,Croydon,135.2014522
2021-04-01,E09000008,Croydon,136.3424741
2021-05-01,E09000008,Croydon,136.3684416
2021-06-01,E09000008,Croydon,136.7490127
2021-07-01,E09000008,Croydon,136.3122319
2021-08-01,E09000008,Croydon,137.2872315
2021-09-01,E09000008,Croydon,137.6819104
2021-10-01,E09000008,Croydon,139.7020392
2021-11-01,E09000008,Croydon,140.4753464
2021-12-01,E09000008,Croydon,140.9938813
2022-01-01,E09000008,Croydon,139.8181534
2022-02-01,E09000008,Croydon,140.12071996
2022-03-01,E09000008,Croydon,141.33734292
2022-04-01,E09000008,Croydon,143.14358026
2022-05-01,E09000008,Croydon,144.27144173
2022-06-01,E09000008,Croydon,144.18131798
2022-07-01,E09000008,Croydon,145.8031749
2022-08-01,E09000008,Croydon,148.55034413
2022-09-01,E09000008,Croydon,150.37848215
2022-10-01,E09000008,Croydon,150.81917704
1995-01-01,E09000009,Ealing,19.37175413
1995-02-01,E09000009,Ealing,19.61695676
1995-03-01,E09000009,Ealing,19.73403165
1995-04-01,E09000009,Ealing,19.93021854
1995-05-01,E09000009,Ealing,19.90309579
1995-06-01,E09000009,Ealing,19.79484859
1995-07-01,E09000009,Ealing,19.96982189
1995-08-01,E09000009,Ealing,20.05577023
1995-09-01,E09000009,Ealing,19.88709792
1995-10-01,E09000009,Ealing,19.52616625
1995-11-01,E09000009,Ealing,19.222974
1995-12-01,E09000009,Ealing,19.32660062
1996-01-01,E09000009,Ealing,19.45138261
1996-02-01,E09000009,Ealing,19.60225089
1996-03-01,E09000009,Ealing,19.64467607
1996-04-01,E09000009,Ealing,19.65187477
1996-05-01,E09000009,Ealing,19.84100879
1996-06-01,E09000009,Ealing,20.02079896
1996-07-01,E09000009,Ealing,20.37070033
1996-08-01,E09000009,Ealing,20.56930925
1996-09-01,E09000009,Ealing,20.77537938
1996-10-01,E09000009,Ealing,20.75621256
1996-11-01,E09000009,Ealing,20.91020574
1996-12-01,E09000009,Ealing,21.0636572
1997-01-01,E09000009,Ealing,21.36161063
1997-02-01,E09000009,Ealing,21.81039909
1997-03-01,E09000009,Ealing,22.07348513
1997-04-01,E09000009,Ealing,22.30710941
1997-05-01,E09000009,Ealing,22.72089749
1997-06-01,E09000009,Ealing,23.23536662
1997-07-01,E09000009,Ealing,24.18912829
1997-08-01,E09000009,Ealing,24.7531634
1997-09-01,E09000009,Ealing,25.4905555
1997-10-01,E09000009,Ealing,25.57748024
1997-11-01,E09000009,Ealing,25.47187671
1997-12-01,E09000009,Ealing,25.61543853
1998-01-01,E09000009,Ealing,26.08628125
1998-02-01,E09000009,Ealing,26.0273548
1998-03-01,E09000009,Ealing,25.9739318
1998-04-01,E09000009,Ealing,26.01968472
1998-05-01,E09000009,Ealing,26.67572253
1998-06-01,E09000009,Ealing,27.32103851
1998-07-01,E09000009,Ealing,27.59636277
1998-08-01,E09000009,Ealing,27.77289516
1998-09-01,E09000009,Ealing,27.83480282
1998-10-01,E09000009,Ealing,27.69031989
1998-11-01,E09000009,Ealing,27.68293453
1998-12-01,E09000009,Ealing,27.31764489
1999-01-01,E09000009,Ealing,27.38095158
1999-02-01,E09000009,Ealing,27.58758185
1999-03-01,E09000009,Ealing,27.93872371
1999-04-01,E09000009,Ealing,28.81874624
1999-05-01,E09000009,Ealing,29.51996898
1999-06-01,E09000009,Ealing,30.07282607
1999-07-01,E09000009,Ealing,30.60208146
1999-08-01,E09000009,Ealing,31.60687315
1999-09-01,E09000009,Ealing,32.65632692
1999-10-01,E09000009,Ealing,33.31839473
1999-11-01,E09000009,Ealing,33.59852902
1999-12-01,E09000009,Ealing,34.35807762
2000-01-01,E09000009,Ealing,35.00440303
2000-02-01,E09000009,Ealing,35.2302387
2000-03-01,E09000009,Ealing,35.516112
2000-04-01,E09000009,Ealing,36.30134079
2000-05-01,E09000009,Ealing,37.18236212
2000-06-01,E09000009,Ealing,37.63262988
2000-07-01,E09000009,Ealing,38.04681472
2000-08-01,E09000009,Ealing,38.47370399
2000-09-01,E09000009,Ealing,38.51489206
2000-10-01,E09000009,Ealing,38.08148473
2000-11-01,E09000009,Ealing,37.97842714
2000-12-01,E09000009,Ealing,38.15436898
2001-01-01,E09000009,Ealing,38.67356112
2001-02-01,E09000009,Ealing,39.0394945
2001-03-01,E09000009,Ealing,39.72710251
2001-04-01,E09000009,Ealing,40.13473626
2001-05-01,E09000009,Ealing,40.6968263
2001-06-01,E09000009,Ealing,40.89758251
2001-07-01,E09000009,Ealing,41.15929411
2001-08-01,E09000009,Ealing,42.1177151
2001-09-01,E09000009,Ealing,43.08073365
2001-10-01,E09000009,Ealing,43.61387272
2001-11-01,E09000009,Ealing,43.14417785
2001-12-01,E09000009,Ealing,42.95491832
2002-01-01,E09000009,Ealing,43.20099272
2002-02-01,E09000009,Ealing,44.09148194
2002-03-01,E09000009,Ealing,45.00993728
2002-04-01,E09000009,Ealing,46.18759566
2002-05-01,E09000009,Ealing,46.87532841
2002-06-01,E09000009,Ealing,47.79534156
2002-07-01,E09000009,Ealing,48.30804756
2002-08-01,E09000009,Ealing,49.51605907
2002-09-01,E09000009,Ealing,50.51384298
2002-10-01,E09000009,Ealing,51.74588708
2002-11-01,E09000009,Ealing,51.8724919
2002-12-01,E09000009,Ealing,52.28778904
2003-01-01,E09000009,Ealing,52.12941974
2003-02-01,E09000009,Ealing,53.05812592
2003-03-01,E09000009,Ealing,53.13691164
2003-04-01,E09000009,Ealing,53.72335783
2003-05-01,E09000009,Ealing,53.68078587
2003-06-01,E09000009,Ealing,53.72986519
2003-07-01,E09000009,Ealing,53.51945881
2003-08-01,E09000009,Ealing,53.66335747
2003-09-01,E09000009,Ealing,53.85499721
2003-10-01,E09000009,Ealing,54.35809328
2003-11-01,E09000009,Ealing,54.82017345
2003-12-01,E09000009,Ealing,55.42182246
2004-01-01,E09000009,Ealing,55.73910068
2004-02-01,E09000009,Ealing,55.89912048
2004-03-01,E09000009,Ealing,56.17519448
2004-04-01,E09000009,Ealing,56.9585706
2004-05-01,E09000009,Ealing,57.87536587
2004-06-01,E09000009,Ealing,59.00044279
2004-07-01,E09000009,Ealing,59.70522422
2004-08-01,E09000009,Ealing,60.26939681
2004-09-01,E09000009,Ealing,60.29263919
2004-10-01,E09000009,Ealing,59.73922347
2004-11-01,E09000009,Ealing,59.95062622
2004-12-01,E09000009,Ealing,59.79645428
2005-01-01,E09000009,Ealing,59.39541191
2005-02-01,E09000009,Ealing,58.45337244
2005-03-01,E09000009,Ealing,58.05971639
2005-04-01,E09000009,Ealing,58.91113189
2005-05-01,E09000009,Ealing,59.38910371
2005-06-01,E09000009,Ealing,59.5714088
2005-07-01,E09000009,Ealing,59.99292567
2005-08-01,E09000009,Ealing,60.23139458
2005-09-01,E09000009,Ealing,60.54418255
2005-10-01,E09000009,Ealing,59.81659228
2005-11-01,E09000009,Ealing,59.02415439
2005-12-01,E09000009,Ealing,59.16627604
2006-01-01,E09000009,Ealing,60.03964404
2006-02-01,E09000009,Ealing,60.92360838
2006-03-01,E09000009,Ealing,60.69213036
2006-04-01,E09000009,Ealing,61.03026947
2006-05-01,E09000009,Ealing,61.84477305
2006-06-01,E09000009,Ealing,62.95726441
2006-07-01,E09000009,Ealing,63.53248172
2006-08-01,E09000009,Ealing,64.27201061
2006-09-01,E09000009,Ealing,65.30307669
2006-10-01,E09000009,Ealing,65.55668463
2006-11-01,E09000009,Ealing,65.35666267
2006-12-01,E09000009,Ealing,65.66896062
2007-01-01,E09000009,Ealing,66.33845114
2007-02-01,E09000009,Ealing,67.81137622
2007-03-01,E09000009,Ealing,68.4064761
2007-04-01,E09000009,Ealing,69.38827969
2007-05-01,E09000009,Ealing,69.55702307
2007-06-01,E09000009,Ealing,70.14454001
2007-07-01,E09000009,Ealing,71.65312424
2007-08-01,E09000009,Ealing,72.88986724
2007-09-01,E09000009,Ealing,74.19185831
2007-10-01,E09000009,Ealing,74.5856459
2007-11-01,E09000009,Ealing,75.1572801
2007-12-01,E09000009,Ealing,74.76116889
2008-01-01,E09000009,Ealing,75.21484319
2008-02-01,E09000009,Ealing,74.11770522
2008-03-01,E09000009,Ealing,74.6363939
2008-04-01,E09000009,Ealing,72.96225827
2008-05-01,E09000009,Ealing,73.72129349
2008-06-01,E09000009,Ealing,72.59338747
2008-07-01,E09000009,Ealing,72.11019708
2008-08-01,E09000009,Ealing,71.12375116
2008-09-01,E09000009,Ealing,71.14706051
2008-10-01,E09000009,Ealing,69.57261482
2008-11-01,E09000009,Ealing,67.73368851
2008-12-01,E09000009,Ealing,64.43593976
2009-01-01,E09000009,Ealing,62.45135625
2009-02-01,E09000009,Ealing,61.58181902
2009-03-01,E09000009,Ealing,60.89712576
2009-04-01,E09000009,Ealing,60.84562325
2009-05-01,E09000009,Ealing,60.88430402
2009-06-01,E09000009,Ealing,61.84104862
2009-07-01,E09000009,Ealing,63.9510785
2009-08-01,E09000009,Ealing,65.17918799
2009-09-01,E09000009,Ealing,67.26886267
2009-10-01,E09000009,Ealing,68.02625068
2009-11-01,E09000009,Ealing,67.61753671
2009-12-01,E09000009,Ealing,67.79481312
2010-01-01,E09000009,Ealing,68.68221489
2010-02-01,E09000009,Ealing,69.80934765
2010-03-01,E09000009,Ealing,70.01748158
2010-04-01,E09000009,Ealing,69.26540584
2010-05-01,E09000009,Ealing,69.52895285
2010-06-01,E09000009,Ealing,69.62685434
2010-07-01,E09000009,Ealing,71.12744239
2010-08-01,E09000009,Ealing,72.30189874
2010-09-01,E09000009,Ealing,73.04484158
2010-10-01,E09000009,Ealing,73.40497532
2010-11-01,E09000009,Ealing,72.72496625
2010-12-01,E09000009,Ealing,72.56294848
2011-01-01,E09000009,Ealing,72.54171515
2011-02-01,E09000009,Ealing,73.16926798
2011-03-01,E09000009,Ealing,72.68483307
2011-04-01,E09000009,Ealing,72.95624704
2011-05-01,E09000009,Ealing,72.28687654
2011-06-01,E09000009,Ealing,73.29268649
2011-07-01,E09000009,Ealing,73.67715032
2011-08-01,E09000009,Ealing,74.52554821
2011-09-01,E09000009,Ealing,74.6280823
2011-10-01,E09000009,Ealing,73.7773882
2011-11-01,E09000009,Ealing,72.6489963
2011-12-01,E09000009,Ealing,73.49824371
2012-01-01,E09000009,Ealing,73.88516696
2012-02-01,E09000009,Ealing,74.76406863
2012-03-01,E09000009,Ealing,74.03860128
2012-04-01,E09000009,Ealing,73.91312104
2012-05-01,E09000009,Ealing,75.39850705
2012-06-01,E09000009,Ealing,78.01815797
2012-07-01,E09000009,Ealing,79.85570334
2012-08-01,E09000009,Ealing,80.17433813
2012-09-01,E09000009,Ealing,79.07266227
2012-10-01,E09000009,Ealing,79.01911454
2012-11-01,E09000009,Ealing,79.87822187
2012-12-01,E09000009,Ealing,79.36489055
2013-01-01,E09000009,Ealing,78.8163052
2013-02-01,E09000009,Ealing,78.15011496
2013-03-01,E09000009,Ealing,77.98432606
2013-04-01,E09000009,Ealing,79.69258535
2013-05-01,E09000009,Ealing,80.29001507
2013-06-01,E09000009,Ealing,82.47115711
2013-07-01,E09000009,Ealing,83.4660667
2013-08-01,E09000009,Ealing,84.21631723
2013-09-01,E09000009,Ealing,84.59090187
2013-10-01,E09000009,Ealing,83.8494065
2013-11-01,E09000009,Ealing,84.68998039
2013-12-01,E09000009,Ealing,85.59254678
2014-01-01,E09000009,Ealing,88.3920126
2014-02-01,E09000009,Ealing,89.87261852
2014-03-01,E09000009,Ealing,91.60318541
2014-04-01,E09000009,Ealing,93.33656898
2014-05-01,E09000009,Ealing,95.80534919
2014-06-01,E09000009,Ealing,98.25708811
2014-07-01,E09000009,Ealing,100.1574072
2014-08-01,E09000009,Ealing,102.5020354
2014-09-01,E09000009,Ealing,102.7703707
2014-10-01,E09000009,Ealing,101.0655331
2014-11-01,E09000009,Ealing,100.2081823
2014-12-01,E09000009,Ealing,100.1095898
2015-01-01,E09000009,Ealing,100
2015-02-01,E09000009,Ealing,99.90745981
2015-03-01,E09000009,Ealing,99.81866255
2015-04-01,E09000009,Ealing,101.5622103
2015-05-01,E09000009,Ealing,102.4222424
2015-06-01,E09000009,Ealing,104.3285309
2015-07-01,E09000009,Ealing,106.5825101
2015-08-01,E09000009,Ealing,108.1102501
2015-09-01,E09000009,Ealing,110.0729787
2015-10-01,E09000009,Ealing,112.1901545
2015-11-01,E09000009,Ealing,115.039907
2015-12-01,E09000009,Ealing,115.4109226
2016-01-01,E09000009,Ealing,114.094559
2016-02-01,E09000009,Ealing,114.2820872
2016-03-01,E09000009,Ealing,114.7245492
2016-04-01,E09000009,Ealing,115.7241281
2016-05-01,E09000009,Ealing,113.9449395
2016-06-01,E09000009,Ealing,115.719388
2016-07-01,E09000009,Ealing,116.021376
2016-08-01,E09000009,Ealing,117.3294483
2016-09-01,E09000009,Ealing,115.7870048
2016-10-01,E09000009,Ealing,115.7335323
2016-11-01,E09000009,Ealing,115.3369074
2016-12-01,E09000009,Ealing,117.7036514
2017-01-01,E09000009,Ealing,118.667328
2017-02-01,E09000009,Ealing,118.7456772
2017-03-01,E09000009,Ealing,117.8374794
2017-04-01,E09000009,Ealing,116.9410055
2017-05-01,E09000009,Ealing,117.9153583
2017-06-01,E09000009,Ealing,117.336299
2017-07-01,E09000009,Ealing,118.6560973
2017-08-01,E09000009,Ealing,118.4379225
2017-09-01,E09000009,Ealing,118.5954397
2017-10-01,E09000009,Ealing,116.9898216
2017-11-01,E09000009,Ealing,116.2346307
2017-12-01,E09000009,Ealing,113.7644679
2018-01-01,E09000009,Ealing,114.8520751
2018-02-01,E09000009,Ealing,115.6037465
